col_1,col_2,col_3,division
,District Attorney - Republican,Controller - Republican,3
,Daniel A Alvarez,Terrence J Tracy Jr,3
Daniel A Alvarez,1,2,3
Terrence J Tracy Jr,,0,3
Total,3,2,3
,Controller - Republican,District Attorney - Republican,4
,Terrence J Tracy Jr,Daniel A Alvarez,4
Terrence J Tracy Jr,1,0,4
Daniel A Alvarez,,0,4
Total,1,0,4
,Controller - Republican,District Attorney - Republican,6
,Terrence J Tracy Jr,Daniel A Alvarez,6
Terrence J Tracy Jr,1,0,6
Daniel A Alvarez,,0,6
Total,1,0,6
,District Attorney - Republican,Controller - Republican,12
,Daniel A Alvarez,Terrence J Tracy Jr,12
Daniel A Alvarez,1,1,12
Terrence J Tracy Jr,,0,12
Total,2,1,12
,Controller - Republican,District Attorney - Republican,14
,Terrence J Tracy Jr,Daniel A Alvarez,14
Terrence J Tracy Jr,1,2,14
Daniel A Alvarez,,0,14
Total,3,2,14
,District Attorney - Republican,Controller - Republican,15
,Daniel A Alvarez,Terrence J Tracy Jr,15
Daniel A Alvarez,0,1,15
Terrence J Tracy Jr,,0,15
Total,1,1,15
,District Attorney - Republican,Controller - Republican,16
,Daniel A Alvarez,Terrence J Tracy Jr,16
Daniel A Alvarez,0,1,16
Terrence J Tracy Jr,,0,16
Total,1,1,16
,District Attorney - Republican,Controller - Republican,18
,Daniel A Alvarez,Terrence J Tracy Jr,18
Daniel A Alvarez,0,2,18
Terrence J Tracy Jr,,0,18
Total,2,2,18
,Controller - Republican,District Attorney - Republican,All
,Terrence J Tracy Jr,Daniel A Alvarez,All
Terrence J Tracy Jr,3,9,All
Daniel A Alvarez,,2,All
Total,12,11,All
