col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 9th District,,,Register Of Wills,,All
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,All
Cherelle Parker,216,0,0,"1,751",28,All
Kevin Strickland,,14,0,21,57,All
Bobbie T Curry,,,5,7,5,All
Ronald R Donatucci,,,,74,0,All
Ross Feinberg,,,,,5,All
Total,"1,995",92,17,"1,853",95,All
,District Council 9th District,,,Register Of Wills,,2
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,2
Cherelle Parker,19,0,0,185,1,2
Kevin Strickland,,0,0,1,5,2
Bobbie T Curry,,,0,0,0,2
Ronald R Donatucci,,,,5,0,2
Ross Feinberg,,,,,0,2
Total,205,6,0,191,6,2
,District Council 9th District,,,Register Of Wills,,3
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,3
Cherelle Parker,17,0,0,192,2,3
Kevin Strickland,,1,0,4,6,3
Bobbie T Curry,,,1,1,0,3
Ronald R Donatucci,,,,2,0,3
Ross Feinberg,,,,,0,3
Total,211,11,2,199,8,3
,District Council 9th District,,,Register Of Wills,,6
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,6
Cherelle Parker,19,0,0,154,4,6
Kevin Strickland,,0,0,1,10,6
Bobbie T Curry,,,1,1,1,6
Ronald R Donatucci,,,,9,0,6
Ross Feinberg,,,,,0,6
Total,177,11,3,165,15,6
,District Council 9th District,,,Register Of Wills,,7
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,7
Cherelle Parker,16,0,0,140,0,7
Kevin Strickland,,1,0,1,1,7
Bobbie T Curry,,,0,0,0,7
Ronald R Donatucci,,,,5,0,7
Ross Feinberg,,,,,0,7
Total,156,3,0,146,1,7
,District Council 9th District,,,Register Of Wills,,8
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,8
Cherelle Parker,37,0,0,160,4,8
Kevin Strickland,,0,0,4,7,8
Bobbie T Curry,,,0,1,1,8
Ronald R Donatucci,,,,7,0,8
Ross Feinberg,,,,,2,8
Total,201,11,2,172,14,8
,District Council 9th District,,,Register Of Wills,,16
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,16
Cherelle Parker,27,0,0,123,1,16
Kevin Strickland,,0,0,0,2,16
Bobbie T Curry,,,1,0,0,16
Ronald R Donatucci,,,,3,0,16
Ross Feinberg,,,,,0,16
Total,151,2,1,126,3,16
,District Council 9th District,,,Register Of Wills,,17
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,17
Cherelle Parker,12,0,0,124,2,17
Kevin Strickland,,0,0,1,3,17
Bobbie T Curry,,,1,0,0,17
Ronald R Donatucci,,,,10,0,17
Ross Feinberg,,,,,0,17
Total,138,4,1,135,5,17
,District Council 9th District,,,Register Of Wills,,18
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,18
Cherelle Parker,17,0,0,157,4,18
Kevin Strickland,,2,0,2,8,18
Bobbie T Curry,,,1,4,1,18
Ronald R Donatucci,,,,12,0,18
Ross Feinberg,,,,,0,18
Total,178,12,6,175,13,18
,District Council 9th District,,,Register Of Wills,,20
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,20
Cherelle Parker,19,0,0,175,3,20
Kevin Strickland,,2,0,1,3,20
Bobbie T Curry,,,0,0,0,20
Ronald R Donatucci,,,,9,0,20
Ross Feinberg,,,,,0,20
Total,197,6,0,185,6,20
,District Council 9th District,,,Register Of Wills,,21
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,21
Cherelle Parker,16,0,0,172,5,21
Kevin Strickland,,6,0,5,7,21
Bobbie T Curry,,,0,0,2,21
Ronald R Donatucci,,,,7,0,21
Ross Feinberg,,,,,1,21
Total,193,18,2,184,15,21
,District Council 9th District,,,Register Of Wills,,22
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,22
Cherelle Parker,17,0,0,169,2,22
Kevin Strickland,,2,0,1,5,22
Bobbie T Curry,,,0,0,0,22
Ronald R Donatucci,,,,5,0,22
Ross Feinberg,,,,,2,22
Total,188,8,0,175,9,22
