col_1,col_2,col_3,col_4,col_5,division
,District Council 7th District,City Commissioners,,,1
,Maria Quinones Sanchez,Anthony Clark,Lisa M Deeley,Al Schmidt,1
Maria Quinones Sanchez,1,33,33,1,1
Anthony Clark,,3,30,0,1
Lisa M Deeley,,,2,1,1
Al Schmidt,,,,2,1
Total,38,37,36,3,1
,District Council 7th District,City Commissioners,,,2
,Maria Quinones Sanchez,Anthony Clark,Lisa M Deeley,Al Schmidt,2
Maria Quinones Sanchez,4,60,58,5,2
Anthony Clark,,3,51,2,2
Lisa M Deeley,,,0,3,2
Al Schmidt,,,,5,2
Total,73,65,60,10,2
,District Council 7th District,City Commissioners,,,3
,Maria Quinones Sanchez,Lisa M Deeley,Anthony Clark,Al Schmidt,3
Maria Quinones Sanchez,4,46,41,0,3
Lisa M Deeley,,5,37,0,3
Anthony Clark,,,2,0,3
Al Schmidt,,,,2,3
Total,54,51,43,2,3
,District Council 7th District,City Commissioners,,,4
,Maria Quinones Sanchez,Anthony Clark,Lisa M Deeley,Al Schmidt,4
Maria Quinones Sanchez,3,44,41,4,4
Anthony Clark,,6,32,0,4
Lisa M Deeley,,,2,5,4
Al Schmidt,,,,4,4
Total,57,51,45,9,4
,District Council 7th District,City Commissioners,,,5
,Maria Quinones Sanchez,Anthony Clark,Lisa M Deeley,Al Schmidt,5
Maria Quinones Sanchez,2,39,35,2,5
Anthony Clark,,2,31,1,5
Lisa M Deeley,,,2,1,5
Al Schmidt,,,,6,5
Total,46,42,37,9,5
,District Council 7th District,City Commissioners,,,6
,Maria Quinones Sanchez,Anthony Clark,Lisa M Deeley,Al Schmidt,6
Maria Quinones Sanchez,3,50,47,2,6
Anthony Clark,,4,41,1,6
Lisa M Deeley,,,2,2,6
Al Schmidt,,,,7,6
Total,60,55,51,10,6
,City Commissioners,,,District Council 7th District,7
,Anthony Clark,Lisa M Deeley,Al Schmidt,Maria Quinones Sanchez,7
Anthony Clark,8,29,0,0,7
Lisa M Deeley,,5,2,0,7
Al Schmidt,,,4,0,7
Maria Quinones Sanchez,,,,0,7
Total,37,36,6,0,7
,City Commissioners,,,District Council 7th District,8
