col_1,col_2,col_3,col_4,col_5,division
,City Commissioners,,,District Council 1st District,1
,Lisa M Deeley,Al Schmidt,Anthony Clark,Mark F Squilla,1
Lisa M Deeley,15,14,46,0,1
Al Schmidt,,54,5,0,1
Anthony Clark,,,9,0,1
Mark F Squilla,,,,0,1
Total,75,73,60,0,1
,City Commissioners,,,District Council 1st District,2
,Lisa M Deeley,Anthony Clark,Al Schmidt,Mark F Squilla,2
Lisa M Deeley,13,25,12,0,2
Anthony Clark,,12,3,0,2
Al Schmidt,,,13,0,2
Mark F Squilla,,,,0,2
Total,50,40,28,0,2
,City Commissioners,,,District Council 1st District,3
,Al Schmidt,Lisa M Deeley,Anthony Clark,Mark F Squilla,3
Al Schmidt,82,31,16,0,3
Lisa M Deeley,,25,55,0,3
Anthony Clark,,,22,0,3
Mark F Squilla,,,,0,3
Total,129,111,93,0,3
,City Commissioners,,,District Council 1st District,4
,Lisa M Deeley,Al Schmidt,Anthony Clark,Mark F Squilla,4
Lisa M Deeley,25,25,59,0,4
Al Schmidt,,63,6,0,4
Anthony Clark,,,22,0,4
Mark F Squilla,,,,0,4
Total,109,94,87,0,4
,City Commissioners,,,District Council 1st District,5
,Lisa M Deeley,Al Schmidt,Anthony Clark,Mark F Squilla,5
Lisa M Deeley,22,15,44,0,5
Al Schmidt,,48,4,0,5
Anthony Clark,,,9,0,5
Mark F Squilla,,,,0,5
Total,81,67,57,0,5
,City Commissioners,,,District Council 1st District,6
,Lisa M Deeley,Anthony Clark,Al Schmidt,Mark F Squilla,6
Lisa M Deeley,11,30,7,0,6
Anthony Clark,,12,0,0,6
Al Schmidt,,,29,0,6
Mark F Squilla,,,,0,6
Total,48,42,36,0,6
,District Council 1st District,City Commissioners,,,7
,Mark F Squilla,Lisa M Deeley,Anthony Clark,Al Schmidt,7
Mark F Squilla,11,43,41,19,7
Lisa M Deeley,,6,33,7,7
Anthony Clark,,,1,6,7
Al Schmidt,,,,22,7
Total,70,49,44,43,7
,District Council 1st District,City Commissioners,,,8
,Mark F Squilla,Anthony Clark,Lisa M Deeley,Al Schmidt,8
Mark F Squilla,2,33,31,4,8
Anthony Clark,,3,25,1,8
Lisa M Deeley,,,1,2,8
Al Schmidt,,,,3,8
Total,44,38,34,7,8
,District Council 1st District,City Commissioners,,,9
,Mark F Squilla,Anthony Clark,Lisa M Deeley,Al Schmidt,9
Mark F Squilla,1,23,18,5,9
Anthony Clark,,1,18,2,9
Lisa M Deeley,,,0,1,9
Al Schmidt,,,,3,9
Total,27,25,19,8,9
,City Commissioners,,,District Council 1st District,10
,Lisa M Deeley,Anthony Clark,Al Schmidt,Mark F Squilla,10
Lisa M Deeley,2,16,1,17,10
Anthony Clark,,0,0,17,10
Al Schmidt,,,6,0,10
Mark F Squilla,,,,0,10
Total,20,17,7,18,10
,District Council 1st District,City Commissioners,,,11
,Mark F Squilla,Anthony Clark,Lisa M Deeley,Al Schmidt,11
Mark F Squilla,6,29,27,3,11
Anthony Clark,,0,23,1,11
Lisa M Deeley,,,1,1,11
Al Schmidt,,,,1,11
Total,41,29,29,5,11
,City Commissioners,,,District Council 1st District,12
,Lisa M Deeley,Anthony Clark,Al Schmidt,Mark F Squilla,12
Lisa M Deeley,5,21,1,0,12
Anthony Clark,,4,0,0,12
Al Schmidt,,,10,0,12
Mark F Squilla,,,,0,12
Total,27,25,11,0,12
,District Council 1st District,City Commissioners,,,13
,Mark F Squilla,Anthony Clark,Lisa M Deeley,Al Schmidt,13
Mark F Squilla,5,28,26,5,13
Anthony Clark,,4,21,4,13
Lisa M Deeley,,,3,1,13
Al Schmidt,,,,6,13
Total,42,36,30,14,13
,District Council 1st District,City Commissioners,,,14
,Mark F Squilla,Anthony Clark,Al Schmidt,Lisa M Deeley,14
Mark F Squilla,0,10,3,7,14
Anthony Clark,,0,2,6,14
Al Schmidt,,,6,0,14
Lisa M Deeley,,,,0,14
Total,12,10,9,7,14
,City Commissioners,,,District Council 1st District,15
,Anthony Clark,Lisa M Deeley,Al Schmidt,Mark F Squilla,15
Anthony Clark,10,40,8,0,15
Lisa M Deeley,,5,8,0,15
Al Schmidt,,,30,0,15
Mark F Squilla,,,,0,15
Total,58,53,46,0,15
,District Council 1st District,City Commissioners,,,16
,Mark F Squilla,Anthony Clark,Lisa M Deeley,Al Schmidt,16
Mark F Squilla,4,27,25,3,16
Anthony Clark,,1,21,1,16
Lisa M Deeley,,,0,1,16
Al Schmidt,,,,6,16
Total,37,29,26,9,16
,District Council 1st District,City Commissioners,,,17
,Mark F Squilla,Anthony Clark,Lisa M Deeley,Al Schmidt,17
Mark F Squilla,2,51,50,10,17
Anthony Clark,,1,40,3,17
Lisa M Deeley,,,2,5,17
Al Schmidt,,,,9,17
Total,67,54,53,20,17
,District Council 1st District,City Commissioners,,,18
,Mark F Squilla,Lisa M Deeley,Anthony Clark,Al Schmidt,18
Mark F Squilla,4,30,28,1,18
Lisa M Deeley,,0,23,2,18
Anthony Clark,,,1,0,18
Al Schmidt,,,,3,18
Total,40,32,30,5,18
,District Council 1st District,City Commissioners,,,19
,Mark F Squilla,Anthony Clark,Lisa M Deeley,Al Schmidt,19
Mark F Squilla,4,23,19,4,19
Anthony Clark,,0,18,2,19
Lisa M Deeley,,,1,0,19
Al Schmidt,,,,5,19
Total,31,24,21,9,19
,City Commissioners,,,District Council 1st District,20
,Lisa M Deeley,Al Schmidt,Anthony Clark,Mark F Squilla,20
Lisa M Deeley,21,23,49,0,20
Al Schmidt,,58,10,0,20
Anthony Clark,,,19,0,20
Mark F Squilla,,,,0,20
Total,93,91,78,0,20
,District Council 1st District,City Commissioners,,,21
,Mark F Squilla,Lisa M Deeley,Anthony Clark,Al Schmidt,21
Mark F Squilla,4,19,14,2,21
Lisa M Deeley,,1,10,1,21
Anthony Clark,,,0,0,21
Al Schmidt,,,,4,21
Total,28,20,14,6,21
,District Council 1st District,City Commissioners,,,22
,Mark F Squilla,Lisa M Deeley,Anthony Clark,Al Schmidt,22
Mark F Squilla,18,55,56,31,22
Lisa M Deeley,,2,41,13,22
Anthony Clark,,,3,8,22
