col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,1
,Ori C Feibush,Kenyatta Johnson,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,1
Ori C Feibush,32,0,65,17,12,13,6,5,1
Kenyatta Johnson,,9,20,11,11,11,3,3,1
Carol A Jenkins,,,4,13,8,12,2,3,1
Lisa M Deeley,,,,0,5,5,2,2,1
Anthony Clark,,,,,3,4,1,2,1
Tracey L Gordon,,,,,,0,3,0,1
Omar Sabir,,,,,,,0,1,1
Will Mega,,,,,,,,0,1
Total,112,45,91,28,26,26,9,8,1
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,2
,Ori C Feibush,Kenyatta Johnson,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,2
Ori C Feibush,30,0,78,20,16,13,9,8,2
Kenyatta Johnson,,22,18,8,9,6,8,5,2
Carol A Jenkins,,,6,15,8,9,8,3,2
Lisa M Deeley,,,,0,5,3,1,3,2
Anthony Clark,,,,,1,3,1,2,2
Tracey L Gordon,,,,,,0,1,2,2
Will Mega,,,,,,,0,3,2
Omar Sabir,,,,,,,,0,2
Total,129,56,103,29,27,20,17,13,2
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,3
,Ori C Feibush,Kenyatta Johnson,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,3
Ori C Feibush,38,0,37,24,15,12,6,3,3
Kenyatta Johnson,,20,41,25,17,12,3,3,3
Carol A Jenkins,,,2,24,16,7,1,1,3
Lisa M Deeley,,,,0,4,11,3,2,3
Anthony Clark,,,,,0,3,2,0,3
Tracey L Gordon,,,,,,0,0,1,3
Will Mega,,,,,,,0,2,3
Omar Sabir,,,,,,,,0,3
Total,100,84,83,50,35,25,10,7,3
