col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,All
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Billy Cortes,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,All
Mona Getzes Cohen,9,127,130,62,56,53,37,39,36,56,110,16,22,5,All
James Harrity,,10,128,80,77,72,51,61,54,88,75,13,21,5,All
Meagan Ingerson,,,2,60,55,51,39,39,39,53,69,17,19,5,All
Erica Vanstone,,,,1,79,77,59,59,61,52,16,9,17,3,All
Richard Lombardo,,,,,1,74,53,61,57,51,17,7,13,5,All
Billy Cortes,,,,,,3,53,57,58,50,15,10,9,6,All
Catherine Bartch,,,,,,,1,41,49,44,9,5,12,1,All
Frank T Brzozowski,,,,,,,,0,45,42,10,7,9,3,All
Marnie Aument Loughrey,,,,,,,,,0,44,8,2,13,3,All
Mike Stack,,,,,,,,,,33,0,0,0,0,All
Kathi Cozzone,,,,,,,,,,,2,0,0,0,All
John Fetterman,,,,,,,,,,,,9,0,0,All
Nina Ahmad,,,,,,,,,,,,,2,0,All
Ray Sosa,,,,,,,,,,,,,,1,All
Total,221,219,171,101,98,96,75,75,73,164,127,39,33,10,All
