col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Governor - Democrat,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,All
,Tom Wolf,Rhea Powell,Amanda Mcillmurray,Andi Perez,Marylouise Isaacson,Judi Golding Baker,Joe Celentano,Micah Mahjoubian,Mariel J K Martin,Tom Young,Noam Kugelmass,Darrell L Clarke,Jon Geeting,Matthew D Myers,All
Tom Wolf,713,"2,652","1,964","1,764","1,735","1,560","1,523","1,484","1,397","1,278","1,244","1,031",952,692,All
Rhea Powell,,7,"1,588","1,386","1,409","1,314","1,278","1,197","1,125","1,013","1,036",752,770,477,All
Amanda Mcillmurray,,,0,"1,251","1,267","1,206",874,926,"1,035",757,782,614,546,434,All
Andi Perez,,,,2,"1,051",978,808,883,920,729,732,602,533,430,All
Marylouise Isaacson,,,,,1,"1,028",760,"1,005","1,024",724,744,627,462,461,All
Judi Golding Baker,,,,,,1,653,701,807,530,600,545,429,403,All
Joe Celentano,,,,,,,12,788,585,816,732,392,613,309,All
Micah Mahjoubian,,,,,,,,2,793,734,775,528,386,352,All
Mariel J K Martin,,,,,,,,,1,588,567,562,362,434,All
Tom Young,,,,,,,,,,5,691,426,460,349,All
Noam Kugelmass,,,,,,,,,,,1,351,426,271,All
Darrell L Clarke,,,,,,,,,,,,7,249,374,All
Jon Geeting,,,,,,,,,,,,,1,215,All
Matthew D Myers,,,,,,,,,,,,,,6,All
Total,"4,271","2,696","1,996","1,793","1,761","1,584","1,570","1,509","1,419","1,308","1,262","1,052",976,712,All
